orf_id	CAZy_2013-07-13(EC) 	CAZy_2013-07-13(product)	CAZy_2013-07-13(value)	EggNog_v3_2013_08_07(EC) 	EggNog_v3_2013_08_07(product)	EggNog_v3_2013_08_07(value)	RefSeq_complete_nr_v62_dec2013(EC) 	RefSeq_complete_nr_v62_dec2013(product)	RefSeq_complete_nr_v62_dec2013(value)	COG_2013-12-27(EC) 	COG_2013-12-27(product)	COG_2013-12-27(value)	seed-2014-01-30(EC) 	seed-2014-01-30(product)	seed-2014-01-30(value)	metacyc-v5-2011-10-21(EC) 	metacyc-v5-2011-10-21(product)	metacyc-v5-2011-10-21(value)	KEGG_pep_2013(EC) 	KEGG_pep_2013(product)	KEGG_pep_2013(value)
upper_euphotic_70m_611_0					pyrC http://www.ncbi.nlm.nih.gov/protein/104780416 dihydroorotase catalyzes formation N-carbamoyl-L-aspartate from (S)-dihydroorotate pyrimidine biosynthesis	10.0		dihydroorotase [Pseudomonas sp. HPB0071]	4.0		COG0418 # F Nucleotide transport metabolism Function: Dihydroorotase Organism: Yersinia pestis (Ype)	12.0	3.5.2.3	Dihydroorotase (EC 3.5.2.3) [Pseudomonas fluorescens Wayne1]	16.0	3.5.2.3	Dihydroorotase OS Coxiella burnetii (strain RSA 331 / Henzerling II) GN pyrC PE 3 SV 1 # UNIPROT A9NA67 DIHYDROOROT-RXN 3.5.2.3	31.0	3.5.2.3	PYR4 PYR4 (PYRIMIDIN 4) dihydroorotase/ hydrolase/ hydrolase, acting carbon-nitrogen (but not peptide) bonds, cyclic amides (EC:3.5.2.3) K01465 dihydroorotase [EC:3.5.2.3]	28.0
upper_euphotic_70m_610_0								molecular chaperone DnaJ [Candidatus Puniceispirillum marinum]	6.0					DnaJ-like protein DjlA [alpha proteobacterium IMCC1322]	5.0					 K05801 DnaJ like chaperone protein	4.0
upper_euphotic_70m_613_0					PPA1870 http://www.ncbi.nlm.nih.gov/protein/50843324 glutaminyl-tRNA synthetase catalyzes two-step reaction, first charging glutamine molecule linking its carboxyl group to alpha-phosphate ATP, followed transfer aminoacyl-adenylate tRNA	22.0		glutaminyl-tRNA synthetase [Austwickia chelonae]	4.0				6.1.1.18	Glutaminyl-tRNA synthetase (EC 6.1.1.18) [Bradyrhizobium japonicum USDA 6]	18.0	6.1.1.18	Glutaminyl-tRNA synthetase OS Rhodopirellula baltica GN glnS PE 3 SV 1 # UNIPROT Q7UX42 GLUTAMINE--TRNA-LIGASE-RXN PSP117:RB1578-MONOMER 6.1.1.18	27.0	6.1.1.18	glnS glutaminyl-tRNA synthetase (EC:6.1.1.18) K01886 [EC:6.1.1.18]	16.0
upper_euphotic_70m_612_0					trmB http://www.ncbi.nlm.nih.gov/protein/159043570 tRNA (guanine-N(7)-)-methyltransferase catalyzes formation N(7)-methylguanine position 46 (m7G46) transferring methyl residue from S-adenosyl-L-methionine	15.0		tRNA (guanine-N(7)-)-methyltransferase [Rhodobacteraceae bacterium HTCC2150]	5.0				2.1.1.33	tRNA (guanine46-N7-)-methyltransferase (EC 2.1.1.33) [Oceanicola granulosus HTCC2516]	17.0				2.1.1.33	trmB, yggH tRNA (guanine-N(7)-)-methyltransferase (EC:2.1.1.33) K03439 (guanine-N7-)-methyltransferase [EC:2.1.1.33]	18.0
upper_euphotic_70m_612_1					metK http://www.ncbi.nlm.nih.gov/protein/110681052 S-adenosylmethionine synthetase catalyzes formation from methionine ATP adenosyltransferase	10.0		S-adenosylmethionine synthetase [Rhodobacter sp. AKP1]	5.0		COG0192 # H Coenzyme transport metabolism Function: S-adenosylmethionine synthetase Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	16.0	2.5.1.6	S-adenosylmethionine synthetase (EC 2.5.1.6) [Bradyrhizobium japonicum USDA 6]	18.0	2.5.1.6	S-adenosylmethionine synthase OS Brachyspira hyodysenteriae (strain ATCC 49526 / WA1) GN metK PE 3 SV 1 # UNIPROT C0QXK7 S-ADENMETSYN-RXN 2.5.1.6	31.0	2.5.1.6	metK methionine adenosyltransferase (EC:2.5.1.6) K00789 S-adenosylmethionine synthetase [EC:2.5.1.6]	18.0
upper_euphotic_70m_619_1					http://www.ncbi.nlm.nih.gov/protein/126461255 processing peptidase PFAM: peptidase M16 domain protein KEGG: peptidase, family	9.0		peptidase M16 [Acidocella sp. MX-AZ02]	5.0		COG0612 # R General function prediction only Function: Predicted Zn-dependent peptidases Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	18.0	3.4.24.64	Mitochondrial processing peptidase-like protein (EC 3.4.24.64) [Acetobacter pasteurianus NBRC 101655]	19.0				3.4.24.64	mitochondrial processing peptidase beta subunit (ISS) K01412 [EC:3.4.24.64]	18.0
upper_euphotic_70m_618_0								3-oxoacyl-[acyl-carrier-protein] reductase [Ilumatobacter coccineus]	4.0												
upper_euphotic_70m_2367_0		wbph (probable glycosyltransferase wbph) [Photorhabdus asymbiotica subsp. ATCC 43949] (GT:4)	10.0		http://www.ncbi.nlm.nih.gov/protein/121606010 glycosyl transferase, group 1 PFAM: KEGG: pae:PA3149 probable glycosyltransferase WbpH	11.0		putative glycosyltransferase WbpH [Pseudomonas sp. CFII68]	6.0		COG0438 # M Cell wall/membrane/envelope biogenesis Function: Glycosyltransferase Organism: Pseudomonas aeruginosa (Pae)	12.0		Unknown, probable lipopolysaccharide biosynthesis protein [Pseudomonas aeruginosa 9BR]	7.0					wblG, wbpH putative glycosyltransferase WbpH	5.0
upper_euphotic_70m_2364_0					BPP3003 http://www.ncbi.nlm.nih.gov/protein/33597546 cytochrome C ortholog Bordetella pertussis (BX470248) BP1580	9.0		cytochrome C [Burkholderia pyrrocinia]	4.0					FIG135464: Cytochrome c4 [Thauera linaloolentis 47Lol DSM 12138]	8.0					cytochrome c, class I	4.0
upper_euphotic_70m_2365_0								RNA polymerase sigma 70 [Pseudoalteromonas arctica]	6.0					RNA polymerase sigma factor flagellar operon [Pseudoalteromonas haloplanktis ANT/505]	9.0						
upper_euphotic_70m_2360_0														Phage virulence-associated VriC protein [Viruses Synechococcus phage S-RSM4 Viruses.]	8.0						
upper_euphotic_70m_2361_0														Phage protein [Myoviridae Synechococcus phage syn9]	5.0						
upper_euphotic_70m_2369_1					http://www.ncbi.nlm.nih.gov/protein/146300543  PFAM: protein unknown function UPF0061	5.0		Selenoprotein O cysteine-containing homologs [Nitrosospira sp. APG3]	7.0					Selenoprotein O cysteine-containing homologs [Flavobacterium columnare ATCC 49512]	8.0			
upper_euphotic_70m_3416_0														Phage baseplate wedge initiator (T4-like gp7) [Prochlorococcus phage P-HM2.]	9.0						
upper_euphotic_70m_949_0								PPIC-type PPIASE family protein [gamma proteobacterium HIMB55]	6.0				5.2.1.8	Peptidyl-prolyl cis-trans isomerase ppiD (EC 5.2.1.8) [gamma proteobacterium HIMB55]	19.0						
upper_euphotic_70m_949_1								 [gamma proteobacterium HIMB55]	3.0					FIG003620: Proteophosphoglycan precursor (Fragment) [gamma proteobacterium HIMB55]	7.0						
upper_euphotic_70m_948_0								glutamate synthase subunit alpha [delta proteobacterium NaphS2]	7.0				1.4.1.13	Glutamate synthase [NADPH] putative GlxC chain (EC 1.4.1.13) [delta proteobacterium NaphS2]	21.0					glutamate synthase alpha subunit domain protein	5.0
upper_euphotic_70m_945_0					BB3794 http://www.ncbi.nlm.nih.gov/protein/33602769 putative branched-chain amino acid transport system protein ortholog Bordetella pertussis (BX470248) BP3570	13.0		amino acid/amide ABC transporter ATP-binding protein 1, haat family [Halorubrum saccharovorum]	10.0		COG0411 # E Amino acid transport metabolism Function: ABC-type branched-chain amino systems, ATPase component Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	21.0		Branched-chain amino acid transport ATP-binding protein LivG (TC 3.A.1.4.1) [Bradyrhizobium japonicum USDA 6]	12.0					ABC transporter ATP binding protein K01995 branched-chain amino acid transport system ATP-binding protein	11.0
upper_euphotic_70m_944_0								AMP-dependent synthetase [Mycobacterium avium complex (MAC)]	6.0				6.2.1.3	Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3) [Mycobacterium hassiacum DSM 44199]	18.0					AMP-dependent synthetase ligase	3.0
upper_euphotic_70m_947_1					http://www.ncbi.nlm.nih.gov/protein/109900111 enoyl-CoA hydratase/isomerase PFAM: Enoyl-CoA KEGG: hydratase/isomerase	6.0		enoyl-CoA hydratase [gamma proteobacterium NOR5-3]	5.0				4.2.1.17	Enoyl-CoA hydratase (EC 4.2.1.17) [gamma proteobacterium NOR5-3]	17.0				4.2.1.17	enoyl-CoA hydratase/isomerase K01692 hydratase [EC:4.2.1.17]	15.0
upper_euphotic_70m_941_0					http://www.ncbi.nlm.nih.gov/protein/170742018 FAD dependent oxidoreductase PFAM: glycine cleavage T protein (aminomethyl transferase) Glycine T-protein barrel KEGG: oxidoreductase	14.0		FAD-dependent oxidoreductase [Methylobacterium sp. WSM2598]	5.0		COG0404 # E Amino acid transport metabolism Function: Glycine cleavage system T protein (aminomethyltransferase) Organism: Sinorhizobium meliloti (Sme)	17.0	1.5.99.1	Sarcosine dehydrogenase (EC 1.5.99.1) [Sinorhizobium meliloti CCNWSX0020]	17.0				1.5.99.2	FAD dependent oxidoreductase, putative (EC:1.5.99.2) K00315 dimethylglycine dehydrogenase [EC:1.5.99.2]	19.0
upper_euphotic_70m_940_0					http://www.ncbi.nlm.nih.gov/protein/99078125 (2Fe-2S)-binding PFAM: ferredoxin: (5.3e-08) [2Fe-2S]-binding: (6.6e-39) KEGG: (2Fe-2S)-binding, ev 4e-64, 76% identity	13.0		isoquinoline 1-oxidoreductase alpha subunit [Glaciecola arctica]	6.0		COG2080 # C Energy production conversion Function: Aerobic-type carbon monoxide dehydrogenase, small subunit CoxS/CutS homologs Organism: Mesorhizobium loti (Mlo)	19.0	1.3.99.16	Isoquinoline 1-oxidoreductase alpha subunit (EC 1.3.99.16) [Cupriavidus necator N-1]	19.0				1.3.99.16	coxS aerobic-type carbon monoxide dehydrogenase small subunit K07302 isoquinoline 1-oxidoreductase, alpha subunit [EC:1.3.99.16]	22.0
upper_euphotic_70m_940_1					http://www.ncbi.nlm.nih.gov/protein/71733828 oxidoreductase, zinc-binding identified match to protein family HMM PF00107	9.0		oxidoreductase zinc-binding protein, partial [Pseudomonas syringae group genomosp. 3]	9.0					Putative NADP-dependent oxidoreductase PA1648 [Pseudomonas syringae pv. actinidiae str. NCPPB 3739]	11.0					zinc-containing alcohol dehydrogenase superfamily protein K07119	5.0
upper_euphotic_70m_3419_0								dehydrogenase [SAR324 cluster bacterium JCVI-SC AAA005]	6.0					oxidoreductase [SAR324 cluster bacterium JCVI-SC AAA005]	6.0						
upper_euphotic_70m_2090_0					pRL120138 http://www.ncbi.nlm.nih.gov/protein/116248812 cobW family cobalimin synthesis protein similarity:fasta SWALL:Q87XI0 (EMBL:AE016871) Pseudomonas syringae cobalamin protein/p47k length 335 aa id 43.34 ungapped 44.44 E() 2.2e-48 323 aa overlap query 11-329 subject 5-323 This CDS overlaps 5 nt N-terminus pRL120139	35.0		cobalamin synthesis protein/P47K family protein [Herbaspirillum frisingense]	6.0		COG0523 # R General function prediction only Function: Putative GTPases (G3E family) Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	19.0		Putative metal chaperone, involved Zn homeostasis, GTPase COG0523 family [Acetobacteraceae bacterium AT-5844]	12.0					COBW domain-containing protein, putative	4.0
upper_euphotic_70m_2091_0					RPA2974 http://www.ncbi.nlm.nih.gov/protein/39936039 putative 6-aminohexanoate-cyclic-dimer hydrolase observed proteomics Citation: Proteomics from VerBerkmoes et al. (2003) unpublished	15.0		amidase, Asp-tRNAAsn/Glu-tRNAGln amidotransferase A subunit [Bradyrhizobium sp. WSM1253]	8.0		COG0154 # J Translation, ribosomal structure biogenesis Function: Asp-tRNAAsn/Glu-tRNAGln amidotransferase A subunit related amidases Organism: Streptococcus pyogenes M1 GAS (Spy)	20.0	3.5.1.4	Amidase( EC:3.5.1.4 ) [Pseudomonas chlororaphis subsp. aureofaciens 30-84]	18.0				3.5.2.12	putative 6-aminohexanoate-cyclic-dimer hydrolase (EC:3.5.2.12) K01471 [EC:3.5.2.12]	16.0
upper_euphotic_70m_2095_0								alkyl hydroperoxide reductase [Pseudanabaena sp. PCC 7367]	7.0					Alkyl hydroperoxide reductase and/or thiol-specific antioxidant family (AhpC/TSA) protein [Pseudanabaena sp. PCC 7367]	12.0						
upper_euphotic_70m_2096_0								 [gamma proteobacterium SCGC AAA300-D14]	4.0												
upper_euphotic_70m_1850_0								secreted protein containing DUF1549 [Rhodopirellula maiorica]	5.0					FIG00926821:  [Zavarzinella formosa DSM 19928]	5.0						
upper_euphotic_70m_1853_0					http://www.ncbi.nlm.nih.gov/protein/24373488 AcrB/AcrD/AcrF family protein identified sequence similarity putative	7.0		hydrophobic/amphiphilic exporter-1, HAE1 family [Glaciecola psychrophila]	6.0					RND multidrug efflux transporter Acriflavin resistance protein [Alteromonas macleodii str. 'English Channel 673']	12.0					acriflavin resistance protein K03296 hydrophobic/amphiphilic exporter-1 (mainly G- bacteria), HAE1 family	10.0
upper_euphotic_70m_1852_0					BRADO6046 http://www.ncbi.nlm.nih.gov/protein/146342866 bifunctional enzyme isomerase/decarboxylase activity Evidence 3 : Function proposed based presence conserved amino acid motif, structural feature or limited homology Product type pe putative	25.0		5-carboxymethyl-2-hydroxymuconate isomerase [Rhizobium sp. Pop5]	5.0				4.1.1.68	2-hydroxyhepta-2,4-diene-1,7-dioate isomerase (EC 5.3.3.-) / 5-carboxymethyl-2-oxo-hex-3- ene-1,7-dioate decarboxylase 4.1.1.68) [Bradyrhizobium sp. YR681]	22.0				4.1.1.68	bifunctional enzyme isomerase/decarboxylase activity (EC:4.1.1.68 5.3.3.10)	16.0
upper_euphotic_70m_1678_1					http://www.ncbi.nlm.nih.gov/protein/146302363 molybdenum cofactor biosynthesis protein A TIGRFAM: PFAM: Radical SAM domain protein synthesis SMART: Elongator 3/MiaB/NifB	14.0		molybdenum cofactor biosynthesis protein A, partial [Pedobacter agri]	7.0					Molybdenum cofactor biosynthesis protein MoaA [Flavobacterium columnare ATCC 49512]	8.0					moaA molybdopterin biosynthesis MoaA protein K03639 molybdenum cofactor protein	7.0
upper_euphotic_70m_5323_0					rpe http://www.ncbi.nlm.nih.gov/protein/68249166 ribulose-phosphate 3-epimerase pentose-5-phosphate PPE R5P3E catalyzes interconversion D-ribulose 5-phosphate to xylulose	13.0		ribulose-phosphate 3-epimerase [Aeromonas diversa]	4.0		COG0036 # G Carbohydrate transport metabolism Function: Pentose-5-phosphate-3-epimerase Organism: Escherichia coli O157:H7 (Ecs)	13.0	5.1.3.1	Ribulose-phosphate 3-epimerase (EC 5.1.3.1) [Haemophilus haemolyticus M21639]	17.0	5.1.3.1	Ribulose-phosphate 3-epimerase, chromosomal OS Cupriavidus necator (strain ATCC 17699 / H16 DSM 428 Stanier 337) GN cbbEC PE 3 SV 1 # UNIPROT P40117 RIBULP3EPIM-RXN 5.1.3.1	36.0	5.1.3.1	RPE1 ribulose phosphate-3-epimerase, chloroplast precursor (EC:5.1.3.1) K01783 ribulose-phosphate 3-epimerase [EC:5.1.3.1]	20.0
upper_euphotic_70m_5322_0								 [SAR406 cluster bacterium SCGC AB-629-J13]	5.0					 [Melioribacter roseus P3M]	3.0						
upper_euphotic_70m_5320_0					http://www.ncbi.nlm.nih.gov/protein/256823743 WD40 domain protein beta Propeller PFAM: peptidase S9B dipeptidylpeptidase IV protein amidohydrolase KEGG: pha:PSHAa1171 hypothetical	14.0		tolB protein precursor [Fulvivirga imtechensis]	4.0					tolB protein precursor, periplasmic involved tonb-independent uptake group A colicins [Kordia algicida OT-1]	12.0					WD40 domain-containing protein beta propeller	4.0
upper_euphotic_70m_5320_1								 [SAR406 cluster bacterium SCGC AAA076-M08]	5.0												
upper_euphotic_70m_5327_0					thrC http://www.ncbi.nlm.nih.gov/protein/62289465 threonine synthase catalyzes formation L-threonine from O-phospho-L-homoserine	9.0		threonine synthase [Ochrobactrum sp. CDB2]	5.0		COG0498 # E Amino acid transport metabolism Function: Threonine synthase Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	17.0	4.2.3.1	Threonine synthase (EC 4.2.3.1) [Brucella canis HSK A52141]	18.0	4.2.3.1	Threonine synthase OS Pseudomonas aeruginosa GN thrC PE 3 SV # UNIPROT P29363 THRESYN-RXN PAER208964:PA3735-MONOMER 4.2.3.1	26.0	4.2.3.1	threonine synthase (EC:4.2.3.1) K01733 [EC:4.2.3.1]	15.0
upper_euphotic_70m_5327_1								surfeit locus 1 family protein [alpha proteobacterium SCGC AAA536-K22]	8.0					Cytochrome oxidase biogenesis protein Surf1, facilitates heme A insertion [SAR116 cluster alpha proteobacterium HIMB100]	13.0				2.3.2.2	surfeit locus 1 family protein (EC:2.3.2.2)	15.0
upper_euphotic_70m_5326_0					http://www.ncbi.nlm.nih.gov/protein/256823743 WD40 domain protein beta Propeller PFAM: peptidase S9B dipeptidylpeptidase IV protein amidohydrolase KEGG: pha:PSHAa1171 hypothetical	14.0		tolB protein precursor [Fulvivirga imtechensis]	4.0					tolB protein precursor, periplasmic involved tonb-independent uptake group A colicins [Kordia algicida OT-1]	12.0					WD40 domain-containing protein beta propeller	4.0
upper_euphotic_70m_5326_1								 [SAR406 cluster bacterium SCGC AAA076-M08]	5.0												
upper_euphotic_70m_8658_0					talC http://www.ncbi.nlm.nih.gov/protein/77917864 putative translaldolase similar to novel fructose-6-phosphate aldolase from Escherichia coli enzyme Methanocaldococcus janaschii shows transaldolase activity	18.0		transaldolase [Blastomonas sp. AAP53]	4.0		COG0176 # G Carbohydrate transport metabolism Function: Transaldolase Organism: Methanococcus jannaschii (Mja)	12.0	2.2.1.2	Transaldolase (EC 2.2.1.2) [Alistipes sp. JC136]	16.0	2.2.1.2	Probable transaldolase OS Rhodospirillum centenum (strain ATCC 51521 / SW) GN tal PE 3 SV 1 # UNIPROT B6IPE0 TRANSALDOL-RXN 2.2.1.2	31.0	2.2.1.2	talC putative translaldolase (EC:2.2.1.2) K00616 transaldolase [EC:2.2.1.2]	17.0
upper_euphotic_70m_8659_0					serA http://www.ncbi.nlm.nih.gov/protein/56552581 D-3-phosphoglycerate dehydrogenase catalyzes formation 3-phosphonooxypyruvate from 3-phospho-D-glycerate serine biosynthesis also reduce alpha ketoglutarate to form 2-hydroxyglutarate	18.0		3-phosphoglycerate dehydrogenase [alpha proteobacterium IMCC14465]	5.0		COG0111 # HE Function: Phosphoglycerate dehydrogenase related dehydrogenases Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	15.0	1.1.1.95	D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95) [Bradyrhizobium japonicum USDA 6]	18.0	1.1.1.95	D-3-phosphoglycerate dehydrogenase OS Archaeoglobus fulgidus (strain ATCC 49558 / VC-16 DSM 4304 JCM 9628 NBRC 100126) GN serA PE 3 SV 1 # UNIPROT O29445 PGLYCDEHYDROG-RXN 1.1.1.95	37.0	1.1.1.95	D-3-phosphoglycerate dehydrogenase, putative (EC:1.1.1.95) K00058 dehydrogenase [EC:1.1.1.95]	17.0
upper_euphotic_70m_1674_0					polA http://www.ncbi.nlm.nih.gov/protein/56698655 DNA polymerase I 3'-5' exonuclease, 5'-3' exonuclease 5'-3'polymerase activities, primarily functions to fill gaps during replication repair	19.0		DNA polymerase I [Rhodobacter sp. AKP1]	6.0				2.7.7.7	DNA polymerase I (EC 2.7.7.7) [Thalassospira xiamenensis M-5 DSM 17429]	20.0				2.7.7.7	polA DNA polymerase I (EC:2.7.7.7) K02335 [EC:2.7.7.7]	17.0
upper_euphotic_70m_2894_0					ispH http://www.ncbi.nlm.nih.gov/protein/56698039 4-hydroxy-3-methylbut-2-enyl diphosphate reductase catalyzes conversion 1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate into isopentenyl (IPP) dimethylallyl (DMAPP) functions nonmevalonate isoprenoid biosynthesis pathway	19.0		4-hydroxy-3-methylbut-2-enyl diphosphate reductase [Sphingomonas sp. PAMC 26621]	7.0		COG0761 # IM Function: Penicillin tolerance protein Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	13.0	1.17.1.2	4-hydroxy-3-methylbut-2-enyl diphosphate reductase (EC 1.17.1.2) [Acetobacter pasteurianus NBRC 101655]	19.0	1.17.1.2	4-hydroxy-3-methylbut-2-enyl diphosphate reductase OS Bartonella tribocorum (strain CIP 105476 / IBS 506) GN ispH PE 3 SV 1 # UNIPROT A9IQQ9 RXN0-884 1.17.1.2	33.0	1.17.1.2	17.m07167 LytB protein (EC:1.17.1.2) K03527 4-hydroxy-3-methylbut-2-enyl diphosphate reductase [EC:1.17.1.2]	18.0
upper_euphotic_70m_2895_1					http://www.ncbi.nlm.nih.gov/protein/217973904 trans-2-enoyl-CoA reductase enzyme from Treponema denticola exhibits NADH-dependent reductase activity	10.0		trans-2-enoyl-CoA reductase [Vibrio breoganii]	4.0		COG3007 # S Function unknown Function: Uncharacterized paraquat-inducible protein B Organism: Xylella fastidiosa 9a5c (Xfa)	14.0		Short-chain alcohol dehydrogenase family [Vibrio breoganii ZF-29]	7.0				1.3.1.44	trans-2-enoyl-CoA reductase K10783 reductase (NAD+) [EC:1.3.1.44]	15.0
upper_euphotic_70m_2897_0					http://www.ncbi.nlm.nih.gov/protein/118580607 putative methyltransferase TIGRFAM: PFAM: conserved  95 KEGG:	7.0		DNA methyltransferase [Paracoccus sp. N5]	5.0		COG0742 # L Replication, recombination repair Function: N6-adenine-specific methylase Organism: Caulobacter vibrioides (Ccr)	13.0	2.1.1.171	16S rRNA (guanine(966)-N(2))-methyltransferase (EC 2.1.1.171) ## SSU m(2)G966 [Rhodospirillum rubrum]	20.0				2.1.1.171	N6-adenine-specific methylase K08316 ribosomal RNA small subunit methyltransferase D [EC:2.1.1.171]	20.0
upper_euphotic_70m_2897_1					http://www.ncbi.nlm.nih.gov/protein/99081768 pseudouridine synthase, Rsu TIGRFAM: Pseudouridine Rsu: (6e-43) PFAM: RNA-binding S4: (8.5e-13) synthase: (1.3e-09) KEGG: sil:SPO2984 RNA pseudouridylate synthase family protein, ev 1e-113, 63% identity	25.0		Ribosomal large subunit pseudouridine synthase B [Rhodovulum sp. PH10]	9.0		COG1187 # J Translation, ribosomal structure biogenesis Function: 16S rRNA uridine-516 pseudouridylate synthase related synthases Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	22.0	4.2.1.70	Ribosomal large subunit pseudouridine synthase B (EC 4.2.1.70) ## LSU Psi2605 [Oligotropha carboxidovorans OM4]	24.0				5.4.99.12	16S rRNA uridine-516 pseudouridylate synthase related synthase K06178 ribosomal large subunit pseudouridine B [EC:5.4.99.12]	23.0
